eps,F_in_circuit,F_in_analytic,P_success_circuit,P_success_analytic,F_out_circuit,F_out_analytic,eps_prime_circuit,eps_prime_analytic,gain_circuit,purity_out,C_in,C_out,N_in,N_out,abs_err_P_success,abs_err_F_out,abs_err_eps_prime
0.168,0.8739999999999996,0.874,0.7691679999999995,0.769168,0.9931198385788278,0.9931198385788281,0.009173548561562939,0.009173548561562625,0.11911983857882824,0.9863027926525645,0.7479999999999989,0.9862396771576399,0.3739999999999998,0.493119838578828,4.440892098500626e-16,3.3306690738754696e-16,3.139849491518021e-16
0.17,0.8724999999999997,0.8725,0.7666749999999996,0.766675,0.9929321420419341,0.9929321420419343,0.00942381061075448,0.009423810610754233,0.12043214204193442,0.9859308902386892,0.7450000000000002,0.9858642840838695,0.37249999999999983,0.49293214204193436,4.440892098500626e-16,1.1102230246251565e-16,2.463307335887066e-16
0.17200000000000001,0.8709999999999997,0.871,0.7641879999999994,0.764188,0.9927413149643802,0.9927413149643806,0.009678246714159696,0.009678246714159346,0.12174131496438056,0.9855528812733558,0.742,0.9854826299287598,0.37099999999999966,0.49274131496438045,5.551115123125783e-16,3.3306690738754696e-16,3.5041414214731503e-16
0.17400000000000002,0.8694999999999996,0.8694999999999999,0.7617069999999992,0.761707,0.9925473311916525,0.9925473311916524,0.009936891744463328,0.009936891744463423,0.1230473311916529,0.9851687187464611,0.7389999999999998,0.985094662383303,0.3694999999999997,0.4925473311916525,7.771561172376096e-16,1.1102230246251565e-16,9.540979117872439e-17
0.176,0.8679999999999995,0.868,0.7592319999999995,0.759232,0.9923501643766331,0.9923501643766331,0.010199780831155802,0.010199780831155693,0.1243501643766336,0.9847783554000191,0.7359999999999999,0.9847003287532634,0.36799999999999977,0.49235016437663326,5.551115123125783e-16,0.0,1.0928757898653885e-16
0.178,0.8664999999999997,0.8665,0.7567629999999996,0.756763,0.9921497879785347,0.9921497879785348,0.010466949361953729,0.010466949361953477,0.125649787978535,0.984381743728779,0.7329999999999997,0.9842995759570763,0.36649999999999994,0.4921497879785348,3.3306690738754696e-16,1.1102230246251565e-16,2.5153490401663703e-16
0.18,0.8649999999999995,0.865,0.7542999999999995,0.7543,0.991946175261832,0.991946175261832,0.010738432984223945,0.010738432984223783,0.1269461752618325,0.983978835980882,0.7299999999999993,0.98389235052366,0.36499999999999977,0.49194617526183215,4.440892098500626e-16,0.0,1.6132928326584306e-16
0.182,0.8634999999999995,0.8634999999999999,0.7518429999999994,0.7518429999999999,0.9917392992951984,0.9917392992951986,0.01101426760640208,0.01101426760640187,0.12823929929519895,0.9835695841585762,0.7269999999999998,0.9834785985904011,0.3634999999999996,0.49173929929519855,5.551115123125783e-16,1.1102230246251565e-16,2.1163626406917047e-16
0.184,0.8619999999999997,0.862,0.7493919999999995,0.749392,0.991529132950445,0.9915291329504451,0.011294489399406693,0.011294489399406452,0.12952913295044532,0.9831539400189854,0.7239999999999995,0.9830582659008865,0.36199999999999977,0.4915291329504452,4.440892098500626e-16,1.1102230246251565e-16,2.411265631607762e-16
0.186,0.8604999999999996,0.8605,0.7469469999999995,0.746947,0.9913156489014613,0.9913156489014616,0.011579134798051616,0.011579134798051267,0.1308156489014617,0.9827318550749267,0.721,0.9826312978029278,0.3604999999999998,0.4913156489014616,5.551115123125783e-16,3.3306690738754696e-16,3.4867941867133823e-16
0.188,0.8589999999999997,0.859,0.7445079999999995,0.744508,0.9910988196231602,0.9910988196231605,0.011868240502453128,0.011868240502452627,0.1320988196231605,0.982303280595789,0.7179999999999995,0.9821976392463194,0.35899999999999954,0.4910988196231605,4.440892098500626e-16,3.3306690738754696e-16,5.0133508455729725e-16
0.19,0.8574999999999996,0.8574999999999999,0.7420749999999995,0.7420749999999999,0.9908786173904252,0.9908786173904255,0.012161843479433129,0.012161843479432673,0.13337861739042556,0.9818681676084644,0.715,0.9817572347808525,0.3574999999999997,0.49087861739042526,4.440892098500626e-16,3.3306690738754696e-16,4.562322741819003e-16
0.192,0.8559999999999995,0.856,0.7396479999999994,0.739648,0.9906550142770615,0.9906550142770615,0.012459980963918019,0.012459980963917972,0.13465501427706195,0.9814264668983392,0.7120000000000002,0.9813100285541219,0.35599999999999976,0.4906550142770618,5.551115123125783e-16,0.0,4.683753385137379e-17
0.194,0.8544999999999997,0.8545,0.7372269999999996,0.737227,0.9904279821547498,0.9904279821547501,0.012762690460333589,0.012762690460333116,0.1359279821547501,0.9809781290103399,0.709,0.9808559643094931,0.3544999999999998,0.49042798215475003,3.3306690738754696e-16,3.3306690738754696e-16,4.735795089416683e-16
0.196,0.8529999999999996,0.853,0.7348119999999994,0.734812,0.9901974926920082,0.9901974926920083,0.013070009743989086,0.01307000974398894,0.13719749269200854,0.9805231042500477,0.7060000000000001,0.98039498538402,0.35299999999999987,0.4901974926920083,6.661338147750939e-16,1.1102230246251565e-16,1.457167719820518e-16
0.198,0.8514999999999996,0.8514999999999999,0.7324029999999992,0.7324029999999999,0.9899635173531511,0.9899635173531512,0.013381976862465153,0.013381976862465067,0.13846351735315154,0.9800613426848632,0.703,0.9799270347062993,0.3514999999999997,0.48996351735315136,6.661338147750939e-16,1.1102230246251565e-16,8.673617379884035e-17
0.2,0.8499999999999995,0.85,0.7299999999999994,0.73,0.9897260273972601,0.9897260273972603,0.013698630136986504,0.013698630136986304,0.1397260273972606,0.979592794145243,0.7000000000000002,0.9794520547945205,0.34999999999999976,0.48972602739726023,5.551115123125783e-16,2.220446049250313e-16,1.9949319973733282e-16
0.202,0.8484999999999996,0.8485,0.7276029999999994,0.727603,0.9894849938771555,0.9894849938771555,0.014020008163792674,0.01402000816379262,0.1409849938771559,0.9791174082259959,0.6970000000000002,0.978969987754308,0.3484999999999998,0.4894849938771557,5.551115123125783e-16,0.0,5.377642775528102e-17
0.20400000000000001,0.8469999999999995,0.847,0.7252119999999995,0.725212,0.9892403876383731,0.9892403876383733,0.014346149815502566,0.014346149815502229,0.14224038763837354,0.9786351342876431,0.6939999999999993,0.9784807752767475,0.34699999999999975,0.4892403876383732,4.440892098500626e-16,2.220446049250313e-16,3.365363543395006e-16
0.20600000000000002,0.8454999999999995,0.8454999999999999,0.7228269999999994,0.722827,0.9889921793181492,0.9889921793181495,0.014677094242467733,0.014677094242467426,0.14349217931814973,0.9781459214578505,0.6909999999999997,0.9779843586363022,0.3454999999999997,0.4889921793181493,5.551115123125783e-16,3.3306690738754696e-16,3.0704605524789486e-16
0.20800000000000002,0.8439999999999996,0.844,0.7204479999999994,0.720448,0.9887403393444077,0.9887403393444079,0.015012880874123002,0.015012880874122772,0.1447403393444081,0.9776497186329215,0.6880000000000001,0.9774806786888189,0.34399999999999964,0.4887403393444081,5.551115123125783e-16,1.1102230246251565e-16,2.3071822230491534e-16
0.21,0.8424999999999997,0.8425,0.7180749999999996,0.718075,0.9884848379347558,0.988484837934756,0.015353549420325555,0.015353549420325172,0.14598483793475614,0.9771464744793638,0.6849999999999994,0.9769696758694996,0.3424999999999997,0.48848483793475594,4.440892098500626e-16,2.220446049250313e-16,3.8337388819087437e-16
0.212,0.8409999999999996,0.841,0.7157079999999995,0.7157079999999999,0.9882256450954856,0.9882256450954859,0.01569913987268586,0.01569913987268551,0.14722564509548597,0.9766361374355284,0.6820000000000003,0.976451290190967,0.34099999999999975,0.4882256450954858,4.440892098500626e-16,3.3306690738754696e-16,3.469446951953614e-16
0.214,0.8394999999999997,0.8395,0.7133469999999996,0.7133470000000001,0.9879627306205814,0.9879627306205816,0.0160496925058915,0.01604969250589124,0.14846273062058168,0.9761186557133132,0.6789999999999992,0.9759254612411653,0.3394999999999998,0.4879627306205815,4.440892098500626e-16,2.220446049250313e-16,2.6020852139652106e-16
0.216,0.8379999999999996,0.838,0.7109919999999994,0.710992,0.9876960640907352,0.9876960640907352,0.016405247879019758,0.016405247879019737,0.14969606409073555,0.9755939772999496,0.6759999999999999,0.9753921281814592,0.33799999999999975,0.4876960640907354,5.551115123125783e-16,0.0,2.0816681711721685e-17
0.218,0.8364999999999997,0.8365,0.7086429999999996,0.708643,0.9874256148723686,0.9874256148723688,0.016765846836841902,0.01676584683684168,0.15092561487236889,0.9750620499598547,0.6729999999999999,0.9748512297447391,0.3364999999999998,0.4874256148723688,4.440892098500626e-16,2.220446049250313e-16,2.220446049250313e-16
0.22,0.8349999999999996,0.835,0.7062999999999995,0.7062999999999999,0.9871513521166642,0.9871513521166644,0.017131530511114452,0.017131530511114258,0.15215135211666453,0.9745228212365684,0.6699999999999997,0.9743027042333295,0.33499999999999974,0.48715135211666405,4.440892098500626e-16,2.220446049250313e-16,1.942890293094024e-16
0.222,0.8334999999999996,0.8335,0.7039629999999996,0.703963,0.986873244758602,0.9868732447586024,0.01750234032186393,0.017502340321863506,0.15337324475860248,0.9739762384547612,0.667,0.9737464895171998,0.3334999999999998,0.48687324475860216,4.440892098500626e-16,3.3306690738754696e-16,4.2327252813834093e-16
0.224,0.8319999999999996,0.832,0.7016319999999994,0.7016319999999999,0.9865912615160083,0.9865912615160084,0.017878317978655616,0.01787831797865548,0.15459126151600866,0.9734222487223263,0.6640000000000003,0.9731825230320088,0.33199999999999963,0.4865912615160085,5.551115123125783e-16,1.1102230246251565e-16,1.3530843112619095e-16
0.226,0.8304999999999996,0.8305,0.6993069999999996,0.699307,0.986305370888608,0.9863053708886083,0.018259505481855953,0.01825950548185561,0.15580537088860846,0.9728607989325478,0.661,0.9726107417772075,0.3304999999999998,0.48630537088860815,4.440892098500626e-16,2.220446049250313e-16,3.434752482434078e-16
0.228,0.8289999999999995,0.829,0.6969879999999995,0.6969879999999999,0.9860155411570929,0.9860155411570931,0.018645945123876146,0.01864594512387588,0.15701554115709337,0.9722918357663581,0.6579999999999997,0.9720310823141868,0.3289999999999995,0.486015541157093,4.440892098500626e-16,2.220446049250313e-16,2.671474153004283e-16
0.23,0.8274999999999997,0.8275,0.6946749999999995,0.694675,0.985721740382193,0.9857217403821932,0.019037679490409392,0.019037679490409184,0.15822174038219328,0.9717153056946708,0.6550000000000001,0.9714434807643968,0.3274999999999998,0.48572174038219296,5.551115123125783e-16,2.220446049250313e-16,2.0816681711721685e-16
0.232,0.8259999999999996,0.826,0.6923679999999994,0.6923679999999999,0.9854239364037621,0.9854239364037621,0.019434751461650485,0.019434751461650458,0.1594239364037625,0.9711311549808065,0.651999999999999,0.9708478728075269,0.32599999999999973,0.48542393640376225,4.440892098500626e-16,0.0,2.7755575615628914e-17
0.234,0.8244999999999997,0.8245,0.6900669999999995,0.690067,0.985122096839872,0.9851220968398721,0.019837204213504062,0.01983720421350391,0.16062209683987227,0.9705393296830003,0.649,0.9702441936797485,0.3244999999999998,0.48512209683987195,4.440892098500626e-16,1.1102230246251565e-16,1.5265566588595902e-16
0.23600000000000002,0.8229999999999995,0.823,0.6877719999999995,0.6877719999999999,0.9848161890859177,0.9848161890859181,0.020245081218776367,0.020245081218775995,0.16181618908591822,0.969939775657002,0.6459999999999992,0.9696323781718391,0.32299999999999984,0.48481618908591795,4.440892098500626e-16,3.3306690738754696e-16,3.712308238590367e-16
0.23800000000000002,0.8214999999999996,0.8215,0.6854829999999996,0.6854830000000001,0.9845061803137348,0.984506180313735,0.020658426248353567,0.020658426248353352,0.16300618031373526,0.9693324385587638,0.6429999999999995,0.9690123606274719,0.3214999999999997,0.48450618031373494,4.440892098500626e-16,2.220446049250313e-16,2.1510571102112408e-16
0.24,0.8199999999999997,0.8200000000000001,0.6831999999999997,0.6832,0.9841920374707259,0.9841920374707259,0.021077283372365436,0.02107728337236534,0.1641920374707262,0.9687172638472212,0.6399999999999998,0.9683840749414531,0.31999999999999984,0.48419203747072603,3.3306690738754696e-16,0.0,9.71445146547012e-17
0.242,0.8184999999999997,0.8185,0.6809229999999994,0.6809230000000001,0.9838737272790021,0.9838737272790022,0.02150169696133049,0.021501696961330426,0.16537372727900246,0.9680941967871672,0.6369999999999998,0.9677474545580087,0.31849999999999956,0.48387372727900235,6.661338147750939e-16,1.1102230246251565e-16,6.591949208711867e-17
0.244,0.8169999999999996,0.817,0.6786519999999995,0.678652,0.9835512162345353,0.9835512162345355,0.02193171168728621,0.02193171168728597,0.16655121623453573,0.9674631824522217,0.634,0.9671024324690705,0.3169999999999997,0.48355121623453545,5.551115123125783e-16,1.1102230246251565e-16,2.393918396847994e-16
0.246,0.8154999999999997,0.8155,0.6763869999999995,0.676387,0.9832244706063243,0.9832244706063246,0.02236737252490088,0.022367372524900685,0.16772447060632467,0.9668241657278998,0.6310000000000001,0.9664489412126461,0.31549999999999967,0.48322447060632445,4.440892098500626e-16,2.220446049250313e-16,1.942890293094024e-16
0.248,0.8139999999999996,0.8140000000000001,0.6741279999999996,0.674128,0.9828934564355728,0.9828934564355731,0.022808724752569603,0.022808724752569245,0.16889345643557319,0.9661770913147749,0.6280000000000008,0.9657869128711457,0.31399999999999983,0.48289345643557313,3.3306690738754696e-16,3.3306690738754696e-16,3.5735303605122226e-16
0.25,0.8124999999999997,0.8125,0.6718749999999996,0.671875,0.9825581395348836,0.9825581395348837,0.023255813953488563,0.023255813953488372,0.1700581395348839,0.9655219037317471,0.6249999999999999,0.9651162790697694,0.3124999999999998,0.4825581395348838,4.440892098500626e-16,1.1102230246251565e-16,1.9081958235744878e-16
0.252,0.8109999999999996,0.8109999999999999,0.6696279999999994,0.669628,0.9822184854874646,0.9822184854874647,0.02370868601671387,0.02370868601671376,0.171218485487465,0.9648585473194087,0.6219999999999997,0.9644369709749273,0.3109999999999997,0.4822184854874647,5.551115123125783e-16,1.1102230246251565e-16,1.1102230246251565e-16
0.254,0.8094999999999997,0.8095,0.6673869999999995,0.667387,0.981874459646352,0.9818744596463521,0.024167387138197327,0.02416738713819718,0.17237445964635234,0.9641869662435198,0.6189999999999999,0.9637489192927041,0.3094999999999998,0.4818744596463521,4.440892098500626e-16,1.1102230246251565e-16,1.457167719820518e-16
0.256,0.8079999999999997,0.808,0.6651519999999995,0.665152,0.9815260271336474,0.9815260271336477,0.0246319638218034,0.024631963821803136,0.17352602713364773,0.9635071044985843,0.6159999999999997,0.9630520542672902,0.3079999999999996,0.48152602713364756,4.440892098500626e-16,2.220446049250313e-16,2.636779683484747e-16
0.258,0.8064999999999996,0.8065,0.6629229999999994,0.6629229999999999,0.9811731528397717,0.9811731528397717,0.025102462880304415,0.025102462880304353,0.17467315283977214,0.9628189059115364,0.613,0.9623463056795404,0.3064999999999998,0.4811731528397718,5.551115123125783e-16,0.0,6.245004513516506e-17
0.26,0.8049999999999996,0.8049999999999999,0.6606999999999994,0.6607,0.9808158014227333,0.9808158014227335,0.025578931436355628,0.025578931436355385,0.17581580142273368,0.9621223141455362,0.6099999999999999,0.9616316028454684,0.3049999999999997,0.4808158014227334,5.551115123125783e-16,2.220446049250313e-16,2.42861286636753e-16
0.262,0.8034999999999995,0.8035,0.6584829999999996,0.658483,0.9804539373074169,0.9804539373074171,0.026061416923444103,0.026061416923443735,0.17695393730741737,0.9614172727038774,0.6069999999999999,0.960907874614833,0.30349999999999977,0.48045393730741726,4.440892098500626e-16,2.220446049250313e-16,3.677613769070831e-16
0.264,0.8019999999999997,0.802,0.6562719999999996,0.656272,0.9800875246848867,0.9800875246848868,0.026549967086817745,0.026549967086817665,0.17808752468488698,0.960703724934007,0.6039999999999999,0.9601750493697736,0.3019999999999998,0.4800875246848868,3.3306690738754696e-16,1.1102230246251565e-16,7.979727989493313e-17
0.266,0.8004999999999997,0.8005,0.6540669999999996,0.654067,0.9797165275117073,0.9797165275117076,0.027044629984390205,0.027044629984389987,0.1792165275117077,0.9599816140316593,0.601,0.9594330550234104,0.30049999999999977,0.47971652751170746,3.3306690738754696e-16,2.220446049250313e-16,2.185751579730777e-16
0.268,0.7989999999999996,0.7989999999999999,0.6518679999999994,0.651868,0.9793409095092868,0.9793409095092871,0.027545453987617652,0.02754545398761713,0.18034090950928716,0.959250883045112,0.598,0.9586818190185729,0.2989999999999997,0.479340909509287,5.551115123125783e-16,3.3306690738754696e-16,5.204170427930421e-16
0.27,0.7974999999999997,0.7975,0.6496749999999994,0.649675,0.9789606341632352,0.9789606341632354,0.02805248778235307,0.02805248778235272,0.18146063416323555,0.9585114748795552,0.5949999999999996,0.9579212683264735,0.29749999999999976,0.47896063416323553,5.551115123125783e-16,2.220446049250313e-16,3.5041414214731503e-16
0.272,0.7959999999999997,0.796,0.6474879999999996,0.647488,0.9785756647227437,0.9785756647227439,0.028565780369675053,0.02856578036967481,0.182575664722744,0.9577633323015842,0.5920000000000003,0.9571513294454825,0.2959999999999997,0.4785756647227438,3.3306690738754696e-16,2.220446049250313e-16,2.42861286636753e-16
0.274,0.7944999999999995,0.7945,0.6453069999999995,0.645307,0.9781859641999852,0.9781859641999855,0.029085381066686455,0.029085381066686098,0.18368596419998562,0.9570063979438164,0.5889999999999996,0.9563719283999714,0.29449999999999976,0.4781859641999854,4.440892098500626e-16,3.3306690738754696e-16,3.5735303605122226e-16
0.276,0.7929999999999995,0.7929999999999999,0.6431319999999995,0.6431319999999999,0.977791495369535,0.9777914953695352,0.029611339507286633,0.029611339507286224,0.18479149536953554,0.9562406143096323,0.5859999999999994,0.9555829907390663,0.2929999999999997,0.47779149536953514,4.440892098500626e-16,2.220446049250313e-16,4.0939474033052647e-16
0.278,0.7914999999999996,0.7915,0.6409629999999994,0.640963,0.9773922207678135,0.9773922207678134,0.030143705642915315,0.030143705642915436,0.18589222076781386,0.9554659237780422,0.5829999999999992,0.9547844415356317,0.29149999999999965,0.4773922207678136,5.551115123125783e-16,1.1102230246251565e-16,1.214306433183765e-16
0.28,0.7899999999999997,0.79,0.6387999999999996,0.6387999999999999,0.9769881026925483,0.9769881026925484,0.030682529743268905,0.030682529743268638,0.18698810269254862,0.954682268608682,0.5800000000000001,0.9539762053850986,0.2899999999999998,0.47698810269254843,3.3306690738754696e-16,1.1102230246251565e-16,2.671474153004283e-16
0.28200000000000003,0.7884999999999996,0.7885,0.6366429999999995,0.636643,0.9765791032022655,0.9765791032022657,0.03122786239697935,0.03122786239697916,0.18807910320226584,0.9538895909469448,0.5769999999999992,0.95315820640453,0.28849999999999976,0.4765791032022657,4.440892098500626e-16,2.220446049250313e-16,1.9081958235744878e-16
0.28400000000000003,0.7869999999999996,0.7869999999999999,0.6344919999999994,0.634492,0.9761651841157963,0.9761651841157966,0.03177975451227155,0.03177975451227125,0.18916518411579675,0.9530878328292381,0.5739999999999997,0.9523303682315999,0.2869999999999997,0.47616518411579645,5.551115123125783e-16,2.220446049250313e-16,3.0531133177191805e-16
0.28600000000000003,0.7854999999999996,0.7855,0.6323469999999994,0.632347,0.9757463070118145,0.9757463070118148,0.03233825731758063,0.03233825731758039,0.19024630701181489,0.9522769361883829,0.571,0.9514926140236296,0.28549999999999964,0.47574630701181464,5.551115123125783e-16,2.220446049250313e-16,2.42861286636753e-16
0.28800000000000003,0.7839999999999997,0.784,0.6302079999999997,0.630208,0.9753224332283941,0.9753224332283944,0.03290342236214124,0.03290342236214076,0.19132243322839437,0.9514568428591446,0.5679999999999994,0.9506448664567906,0.2839999999999996,0.4753224332283943,3.3306690738754696e-16,3.3306690738754696e-16,4.787836793695988e-16
0.29,0.7824999999999996,0.7825,0.6280749999999995,0.628075,0.9748935238625959,0.974893523862596,0.033475301516538845,0.03347530151653862,0.19239352386259623,0.9506274945839095,0.5649999999999997,0.9497870477251895,0.28249999999999975,0.474893523862596,5.551115123125783e-16,1.1102230246251565e-16,2.220446049250313e-16
0.292,0.7809999999999997,0.781,0.6259479999999996,0.6259480000000001,0.9744595397700766,0.9744595397700768,0.0340539469732312,0.034053946973231,0.1934595397700769,0.9497888330184953,0.5619999999999998,0.9489190795401554,0.2809999999999998,0.4744595397700766,4.440892098500626e-16,2.220446049250313e-16,2.0122792321330962e-16
0.294,0.7794999999999997,0.7795000000000001,0.6238269999999997,0.623827,0.9740204415647286,0.9740204415647287,0.034639411247028594,0.034639411247028414,0.1945204415647288,0.948940799738113,0.5589999999999997,0.9480408831294559,0.27949999999999997,0.47402044156472867,3.3306690738754696e-16,1.1102230246251565e-16,1.8041124150158794e-16
0.296,0.7779999999999996,0.778,0.6217119999999995,0.621712,0.973576189618344,0.9735761896183441,0.035231747175541304,0.035231747175541075,0.19557618961834444,0.9480833362434695,0.5560000000000006,0.947152379236685,0.2779999999999998,0.47357618961834413,5.551115123125783e-16,1.1102230246251565e-16,2.2898349882893854e-16
0.298,0.7764999999999995,0.7765,0.6196029999999995,0.619603,0.9731267440603095,0.9731267440603095,0.0358310079195873,0.03583100791958722,0.19662674406031,0.9472163839670195,0.5530000000000002,0.9462534881206177,0.27649999999999975,0.47312674406030963,5.551115123125783e-16,0.0,8.326672684688674e-17
0.3,0.7749999999999997,0.775,0.6174999999999996,0.6175,0.9726720647773278,0.9726720647773279,0.03643724696356291,0.03643724696356275,0.19767206477732813,0.9463398842793687,0.5500000000000004,0.9453441295546563,0.2749999999999997,0.4726720647773279,4.440892098500626e-16,1.1102230246251565e-16,1.5959455978986625e-16
0.302,0.7734999999999997,0.7735000000000001,0.6154029999999997,0.615403,0.9722121114131713,0.9722121114131715,0.03705051811577157,0.037050518115771286,0.19871211141317158,0.9454537784958281,0.5469999999999996,0.9444242228263464,0.27349999999999974,0.47221211141317143,3.3306690738754696e-16,2.220446049250313e-16,2.8449465006019636e-16
0.304,0.7719999999999997,0.772,0.6133119999999995,0.6133120000000001,0.9717468433684648,0.971746843368465,0.03767087550871354,0.03767087550871334,0.19974684336846515,0.9445580078831247,0.5439999999999995,0.9434936867369306,0.2719999999999998,0.47174684336846495,5.551115123125783e-16,1.1102230246251565e-16,2.0122792321330962e-16
0.306,0.7704999999999996,0.7705,0.6112269999999995,0.6112270000000001,0.9712762198004995,0.9712762198004996,0.038298373599334,0.038298373599333795,0.20077621980049987,0.943652513666265,0.5409999999999996,0.9425524396009981,0.27049999999999974,0.4712762198004997,5.551115123125783e-16,1.1102230246251565e-16,2.0816681711721685e-16
0.308,0.7689999999999997,0.769,0.6091479999999997,0.609148,0.9708001996230798,0.9708001996230801,0.03893306716922688,0.03893306716922652,0.20180019962308016,0.9427372370355628,0.5380000000000003,0.9416003992461622,0.2689999999999998,0.47080019962307995,3.3306690738754696e-16,2.220446049250313e-16,3.5388358909926865e-16
0.31,0.7674999999999997,0.7675000000000001,0.6070749999999996,0.607075,0.9703187415064036,0.9703187415064037,0.03957501132479516,0.03957501132479512,0.2028187415064039,0.9418121191538257,0.5349999999999995,0.9406374830128064,0.26749999999999985,0.4703187415064036,4.440892098500626e-16,1.1102230246251565e-16,4.163336342344337e-17
0.312,0.7659999999999997,0.766,0.6050079999999995,0.605008,0.9698318038769734,0.9698318038769734,0.04022426149736876,0.04022426149736863,0.20383180387697375,0.9408771011637036,0.5319999999999999,0.9396636077539476,0.2659999999999998,0.46983180387697354,4.440892098500626e-16,0.0,1.3183898417423734e-16
0.314,0.7644999999999996,0.7645,0.6029469999999995,0.602947,0.9693393449175465,0.9693393449175467,0.04088087344327137,0.04088087344327113,0.20483934491754685,0.939932124195207,0.529,0.9386786898350937,0.26449999999999985,0.4693393449175467,5.551115123125783e-16,2.220446049250313e-16,2.3592239273284576e-16
0.316,0.7629999999999997,0.763,0.6008919999999995,0.600892,0.9688413225671167,0.9688413225671169,0.041544903243844335,0.041544903243844154,0.20584132256711707,0.938977129373389,0.5259999999999998,0.9376826451342338,0.2629999999999998,0.46884132256711675,4.440892098500626e-16,1.1102230246251565e-16,1.8041124150158794e-16
0.318,0.7614999999999996,0.7615000000000001,0.5988429999999996,0.598843,0.9683376945209345,0.9683376945209345,0.04221640730542061,0.042216407305420624,0.20683769452093492,0.9380120578262023,0.5229999999999996,0.9366753890418694,0.26149999999999984,0.4683376945209349,4.440892098500626e-16,0.0,1.3877787807814457e-17
0.32,0.7599999999999996,0.76,0.5967999999999996,0.5968,0.9678284182305629,0.967828418230563,0.042895442359249504,0.04289544235924933,0.2078284182305633,0.9370368506925227,0.5200000000000001,0.9356568364611246,0.2599999999999998,0.467828418230563,4.440892098500626e-16,1.1102230246251565e-16,1.734723475976807e-16
0.322,0.7584999999999995,0.7585,0.5947629999999995,0.594763,0.9673134509039734,0.9673134509039735,0.043582065461368856,0.04358206546136865,0.20881345090397385,0.9360514491303563,0.517,0.9346269018079479,0.25849999999999973,0.46731345090397336,5.551115123125783e-16,1.1102230246251565e-16,2.0816681711721685e-16
0.324,0.7569999999999997,0.757,0.5927319999999995,0.592732,0.9667927495056787,0.9667927495056787,0.04427633399242836,0.04427633399242828,0.20979274950567905,0.9350557943252146,0.514,0.9335854990113577,0.2569999999999998,0.46679274950567884,5.551115123125783e-16,0.0,8.326672684688674e-17
0.326,0.7554999999999997,0.7555000000000001,0.5907069999999996,0.590707,0.9662662707569064,0.9662662707569065,0.04497830565745812,0.04497830565745793,0.21076627075690668,0.9340498274986749,0.5110000000000005,0.9325325415138138,0.2554999999999997,0.4662662707569065,3.3306690738754696e-16,1.1102230246251565e-16,1.8735013540549517e-16
0.328,0.7539999999999997,0.754,0.5886879999999995,0.588688,0.9657339711358136,0.9657339711358139,0.04568803848558186,0.045688038485581506,0.21173397113581394,0.9330334899171226,0.5079999999999998,0.931467942271629,0.2539999999999998,0.4657339711358137,4.440892098500626e-16,3.3306690738754696e-16,3.5388358909926865e-16
0.33,0.7524999999999996,0.7525,0.5866749999999995,0.5866750000000001,0.965195806877743,0.9651958068777431,0.046405590829676026,0.046405590829675714,0.21269580687774337,0.9320067229006745,0.5049999999999992,0.930391613755488,0.2524999999999997,0.465195806877743,5.551115123125783e-16,1.1102230246251565e-16,3.122502256758253e-16
0.332,0.7509999999999996,0.751,0.5846679999999995,0.584668,0.9646517339755212,0.9646517339755212,0.04713102136597177,0.04713102136597181,0.21365173397552162,0.9309694678322923,0.5019999999999998,0.9293034679510409,0.25099999999999967,0.4646517339755212,4.440892098500626e-16,0.0,4.163336342344337e-17
0.334,0.7494999999999998,0.7495,0.5826669999999998,0.582667,0.9641017081798006,0.9641017081798008,0.04786438909359925,0.04786438909359892,0.21460170817980073,0.929921666167079,0.49899999999999956,0.9282034163595995,0.24949999999999994,0.4641017081798008,2.220446049250313e-16,2.220446049250313e-16,3.2612801348363973e-16
0.336,0.7479999999999998,0.748,0.5806719999999997,0.580672,0.9635456849994486,0.9635456849994489,0.048605753334068545,0.04860575333406812,0.21554568499944882,0.9288632594417768,0.49599999999999983,0.927091369998899,0.2479999999999999,0.4635456849994488,2.220446049250313e-16,3.3306690738754696e-16,4.2327252813834093e-16
0.338,0.7464999999999997,0.7464999999999999,0.5786829999999997,0.5786830000000001,0.9629836197019782,0.9629836197019784,0.04935517373069572,0.04935517373069539,0.2164836197019785,0.9277941892844471,0.49299999999999977,0.9259672394039596,0.24649999999999983,0.4629836197019783,3.3306690738754696e-16,2.220446049250313e-16,3.3306690738754696e-16
0.34,0.7449999999999998,0.745,0.5766999999999997,0.5767,0.9624154673140279,0.962415467314028,0.050112710247962745,0.05011271024796256,0.21741546731402817,0.9267143974243535,0.49000000000000005,0.9248309346280565,0.245,0.46241546731402805,3.3306690738754696e-16,1.1102230246251565e-16,1.8735013540549517e-16
0.342,0.7434999999999998,0.7435,0.5747229999999999,0.574723,0.9618411826218889,0.9618411826218891,0.05087842317081481,0.050878423170814466,0.21834118262188906,0.9256238257020394,0.48700000000000015,0.9236823652437799,0.24350000000000005,0.461841182621889,1.1102230246251565e-16,2.220446049250313e-16,3.469446951953614e-16
0.34400000000000003,0.7419999999999998,0.742,0.5727519999999997,0.572752,0.9612607201720812,0.9612607201720815,0.05165237310389174,0.0516523731038914,0.21926072017208142,0.9245224160796105,0.48400000000000043,0.9225214403441615,0.24199999999999988,0.4612607201720814,3.3306690738754696e-16,3.3306690738754696e-16,3.400058012914542e-16
