convention,eps,p,F_in,C_in,P_success,F_out,gain,purity_out,C_out,N_out,concurrence_gain,bell_leakage,trace_distance_to_ideal,min_eigenvalue
replace,0.1,0.015,0.9249999999999997,0.8499999999999993,0.8190461875205777,0.980802426107223,0.0558024261072233,0.9621064319946362,0.9616048522144459,0.4808024261072231,0.1116048522144466,2.5233529107627132e-17,0.017010984971493993,0.005096374539456431
replace,0.1,0.02,0.9249999999999997,0.8499999999999993,0.8066793027039995,0.9750077034424696,0.05000770344246985,0.9508662386037199,0.9500154068849384,0.4750077034424698,0.10001540688493904,2.5736113019408833e-17,0.02280570763624741,0.006598143750755167
replace,0.1,0.025,0.9249999999999997,0.8499999999999993,0.7945327792480463,0.9691512655882197,0.04415126558822002,0.9395993822756229,0.938302531176437,0.46915126558821973,0.08830253117643772,3.9988642641638584e-17,0.028662145490497316,0.008122977851306225
replace,0.1,0.03,0.9249999999999997,0.8499999999999993,0.7826035629084994,0.9632334716963022,0.038233471696302535,0.9283093942503557,0.9264669433926047,0.46323347169630247,0.0764669433926054,2.709036205099588e-17,0.03457993938241482,0.009670916631623892
replace,0.1,0.035,0.9249999999999997,0.8499999999999993,0.7708886290567651,0.9572547294281357,0.03225472942813601,0.9169999017267614,0.9145094588562713,0.45725472942813583,0.06450945885627202,7.33444602127729e-17,0.04055868165058127,0.011241986111953137
replace,0.1,0.04,0.9249999999999997,0.8499999999999993,0.7593849825279995,0.951215496260312,0.026215496260312277,0.9056746258077861,0.9024309925206233,0.4512154962603123,0.052430992520624,8.461549298854489e-17,0.046597914818405056,0.01283619800795914
replace,0.1,0.045,0.9249999999999997,0.8499999999999993,0.7480896574692338,0.9451162807635173,0.02011628076351757,0.8943373791634401,0.8902325615270354,0.4451162807635174,0.04023256152703614,2.1029146099562422e-17,0.052697130315199694,0.014453549196960264
replace,0.1,0.05,0.9249999999999997,0.8499999999999993,0.7369997171874995,0.9389576438503505,0.01395764385035081,0.8829920634044515,0.8779152877007024,0.43895764385035074,0.027915287700703062,7.134849173364309e-17,0.05885576722836641,0.01609402118601136
replace,0.1,0.055,0.9249999999999997,0.8499999999999993,0.7261122539979527,0.9327401999874197,0.007740199987420038,0.8716426661603315,0.8654803999748403,0.43274019998741986,0.015480399974840964,1.4304787582314604e-17,0.06507321109129724,0.0177575795832184
replace,0.1,0.06,0.9249999999999997,0.8499999999999993,0.7154243890719993,0.9264646183669516,0.0014646183669518864,0.8602932578563973,0.8529292367339042,0.4264646183669518,0.002929236733904883,3.076631985533656e-17,0.07134879271176552,0.019444173573735946
replace,0.1,0.065,0.9249999999999997,0.8499999999999993,0.7049332722854217,0.9201316240330005,-0.004868375966999183,0.8489479881851891,0.8402632480660011,0.42013162403300086,-0.009736751933998256,2.265036861652004e-17,0.07768178704571643,0.021153735401967265
replace,0.1,0.07,0.9249999999999997,0.8499999999999993,0.6946360820664995,0.9137419989572122,-0.011258001042787513,0.8376110822686987,0.8274839979144236,0.4137419989572124,-0.022516002085575693,8.767121910209174e-17,0.0840714121215048,0.022886179861555275
replace,0.1,0.075,0.9249999999999997,0.8499999999999993,0.6845300252441405,0.9072965830589613,-0.017703416941038386,0.8262868365088724,0.8145931661179229,0.40729658305896144,-0.03540683388207644,5.376563203393488e-17,0.09051682801975577,0.024641403794819352
replace,0.1,0.08,0.9249999999999997,0.8499999999999993,0.6746123368959999,0.9007962751645953,-0.02420372483540445,0.8149796141250055,0.8015925503291902,0.4007962751645955,-0.04840744967080912,3.621659273847963e-18,0.09701713591412177,0.026419285603351772
replace,0.1,0.085,0.9249999999999997,0.8499999999999993,0.664880280196609,0.8942420339004079,-0.030757966099591805,0.8036938403778519,0.7884840678008175,0.39424203390040813,-0.06151593219918183,1.3539818098330416e-17,0.10357137717830922,0.02821968477155076
replace,0.1,0.09,0.9249999999999997,0.8499999999999993,0.6553311462654998,0.8876348785138969,-0.037365121486102826,0.792433997481564,0.7752697570277941,0.387634878513897,-0.07473024297220521,1.0256843854108884e-16,0.11017853256482014,0.030042441404919462
replace,0.1,0.095,0.9249999999999997,0.8499999999999993,0.645962254015328,0.8809758896178099,-0.044024110382189785,0.7812046192059567,0.7619517792356201,0.38097588961781015,-0.08804822076437924,2.7048224672775183e-17,0.11683752146090703,0.03188737578500983
replace,0.1,0.1,0.9249999999999997,0.8499999999999993,0.6367709499999998,0.8742662098514387,-0.05073379014856105,0.7700102851730047,0.7485324197028768,0.37426620985143866,-0.10146758029712255,6.2187486254117e-17,0.12354720122727847,0.03375428794294086
replace,0.1,0.105,0.9249999999999997,0.8499999999999993,0.6277546082627966,0.867507044453614,-0.05749295554638567,0.7588556148529965,0.7350140889072281,0.36750704445361415,-0.11498591109277123,2.7217470824650253e-17,0.130306366625103,0.035642957253452595
replace,0.1,0.11,0.9249999999999997,0.8499999999999993,0.6189106301844998,0.860699661741875,-0.06430033825812476,0.7477452612673299,0.72139932348375,0.36069966174187496,-0.1286006765162493,1.3542735870283138e-17,0.13711374933684206,0.0375531420514969
replace,0.1,0.115,0.9249999999999997,0.8499999999999993,0.6102364443315152,0.8538453934923014,-0.07115460650769834,0.736683904406526,0.707690786984603,0.3538453934923015,-0.14230921301539634,9.164240930137881e-18,0.1439680175864157,0.03948457927338897
replace,0.1,0.12,0.9249999999999997,0.8499999999999993,0.6017295063039998,0.846945635214585,-0.07805436478541472,0.7256762443737064,0.6938912704291693,0.3469456352145852,-0.15610872957083,1.3036620409756405e-17,0.1508677758641321,0.04143698412456303
replace,0.1,0.125,0.9249999999999997,0.8499999999999993,0.5933872985839841,0.8400018463169961,-0.08499815368300356,0.7147269942654739,0.6800036926339926,0.34000184631699626,-0.16999630736600668,7.462970490152929e-17,0.15781156476172098,0.04341004977598614
replace,0.1,0.13,0.9249999999999997,0.8499999999999993,0.5852073303834996,0.833015550156025,-0.09198444984397469,0.7038408728038338,0.66603110031205,0.333015550156025,-0.18396889968794927,1.747318641629024e-17,0.1647978609226921,0.04540344709128599
replace,0.1,0.135,0.9249999999999997,0.8499999999999993,0.5771871374927028,0.8259883339656356,-0.09901166603436407,0.6930225967345502,0.6519766679312723,0.32598833396563576,-0.19802333206872702,9.028818087119205e-17,0.17182507711308148,0.04741682438663964
replace,0.1,0.14,0.9249999999999997,0.8499999999999993,0.5693242821279998,0.8189218486612484,-0.10607815133875131,0.6822768730090526,0.6378436973224973,0.3189218486612486,-0.21215630267750196,2.960355283582896e-17,0.1788915624174687,0.0494498072254547
